gene_id	MTLE1_FPKM	MTLE2_FPKM	CTRL3_FPKM
ENSG00000226973	0	0	0
ENSG00000226975	0	0	0
ENSG00000226976	0	0	0
ENSG00000226977	0	0	0
ENSG00000226978	0	0	0
ENSG00000226979	0	0	0.400772
ENSG00000226981	0	0	0
ENSG00000226982	0	0	0
ENSG00000226983	0	0	0
ENSG00000226984	0	0	0
ENSG00000226985	0	0	0
ENSG00000226986	0	0	0
ENSG00000226987	0	0	0
ENSG00000226989	0	0	0
ENSG00000226990	0	0	0
ENSG00000226991	0	0	0
ENSG00000226992	0	0	0
ENSG00000226994	0	0.98378	0
ENSG00000226995	0	0	0
ENSG00000226996	0	0	0
ENSG00000226998	0	0	0
ENSG00000226999	0	0	0
ENSG00000227000	0	0	0
ENSG00000227001	0	0	0
ENSG00000227002	0	0	0
ENSG00000227004	0	0	0
ENSG00000227006	0	0	0
ENSG00000227007	0	0	0
ENSG00000227008	0	0	0
ENSG00000227009	0	0	0
ENSG00000227011	0	0	0
ENSG00000227012	0	0	0
ENSG00000227013	0	0	0
ENSG00000227014	0	0	0
ENSG00000227015	0	0	0
ENSG00000227016	0	0	0
ENSG00000227017	0	0	0
ENSG00000227018	0	0	0
ENSG00000227019	0	0	0
ENSG00000227021	0	0	0
ENSG00000227023	0	0	0
ENSG00000227028	1.46336	0	0.900016
ENSG00000227029	0	0	0
ENSG00000227032	0	0	0
ENSG00000227033	0	0	0
ENSG00000227034	0	0	0
ENSG00000227035	0	0	0
ENSG00000227036	4.41199	1.07522	0.949033
ENSG00000227038	0	0	0
ENSG00000227039	0.327997	0.106015	0.145304
ENSG00000227040	0	0	0
ENSG00000227042	0	0	0
ENSG00000227043	0	0	0
ENSG00000227045	0	0	0
ENSG00000227047	0	0	0
ENSG00000227048	0	0	0
ENSG00000227050	0	0	0
ENSG00000227051	22.0572	16.7989	12.7023
ENSG00000227053	1.65576	0	4.92769
ENSG00000227054	0	0	0
ENSG00000227055	0	0	0
ENSG00000227056	0	0	0
ENSG00000227057	2.48273	2.31212	5.12098
ENSG00000227058	0	0	0
ENSG00000227059	0	0	0
ENSG00000227060	0	0.636627	0
ENSG00000227061	0	0	0
ENSG00000227062	0	0	0
ENSG00000227063	0	0	0
ENSG00000227064	0	0	0
ENSG00000227066	0	0.285202	0
ENSG00000227067	0	0	0
ENSG00000227068	0	0	0
ENSG00000227069	0	0	0
ENSG00000227070	0	0	0
ENSG00000227071	0	0	0
ENSG00000227072	0	0	0
ENSG00000227073	0	0	0
ENSG00000227075	0	0	0
ENSG00000227076	0	0	0
ENSG00000227077	0	0	0
ENSG00000227078	0	0	0
ENSG00000227080	2.1048	1.48685	0
ENSG00000227081	0	0	0
ENSG00000227082	0.861876	0.379115	0.391873
ENSG00000227083	0	0	0
ENSG00000227087	0	0	0
ENSG00000227088	0	0	0
ENSG00000227089	0	0	0
ENSG00000227090	0	0	0
ENSG00000227091	0	0	0
ENSG00000227094	0	0	0
ENSG00000227096	0	0	0
ENSG00000227097	0	0	0
ENSG00000227098	0	0	0
ENSG00000227101	0	0	0
ENSG00000227102	0	0	0
ENSG00000227104	0	0	0
ENSG00000227105	0	0	0
ENSG00000227107	0	0	0
ENSG00000227108	0	0	0
ENSG00000227109	0	0	0
ENSG00000227110	2.32364	1.07078	0
ENSG00000227113	0	0	0
ENSG00000227115	2.88535	2.52673	2.19074
ENSG00000227117	2.89295	0.707646	0.677151
ENSG00000227118	0	0	0
ENSG00000227120	0	0	0
ENSG00000227121	0	0	0
ENSG00000227123	0	0	0
ENSG00000227124	0.976879	2.06812	0.819493
ENSG00000227125	0	0	0
ENSG00000227128	0	0	0
ENSG00000227131	0	0	0
ENSG00000227133	0	0	0
ENSG00000227134	0	0	0
ENSG00000227138	0	0	0
ENSG00000227139	0	0	0
ENSG00000227140	0	0	0
ENSG00000227141	0	0	0
ENSG00000227143	0	0	0
ENSG00000227145	0	0	0
ENSG00000227148	0	0	0
ENSG00000227149	0	0	0
ENSG00000227150	0	0	0
ENSG00000227151	0	0	0
ENSG00000227152	0	0	0
ENSG00000227154	0	0	0
ENSG00000227155	0	0	0
ENSG00000227157	0	1.49244	0
ENSG00000227158	0	0	0
ENSG00000227159	0	0	0
ENSG00000227160	0	0	0
ENSG00000227161	0	0	0
ENSG00000227163	0	0	0
ENSG00000227165	1.32602	8.60625	0.38342
ENSG00000227166	0	0	0
ENSG00000227167	0	0	0
ENSG00000227169	0	0	0
ENSG00000227170	0	0	0
ENSG00000227172	0	0	0
ENSG00000227173	0	0	0
ENSG00000227175	0	0	0
ENSG00000227176	0	0	0
ENSG00000227177	0	0	0
ENSG00000227179	0	0	0
ENSG00000227180	0	0	0
ENSG00000227181	0	0	0
ENSG00000227182	0	0	0
ENSG00000227183	0	0	0
ENSG00000227186	0	0	0
ENSG00000227187	0	0	0
ENSG00000227188	0	0	0
ENSG00000227189	0	0	0
ENSG00000227191	0	0	0.875801
ENSG00000227192	0	0	0
ENSG00000227193	0	0	0
ENSG00000227195	0	0	0
ENSG00000227196	0	0	0
ENSG00000227197	0	0	0
ENSG00000227198	1.74721	1.70458	5.25943
ENSG00000227199	0	0.198706	0
ENSG00000227200	0	0	0
ENSG00000227201	0	0	0
ENSG00000227203	0	0	0
ENSG00000227204	0	0	0
ENSG00000227205	0	0	0
ENSG00000227206	0	0	0
ENSG00000227207	0	0	3.69548
ENSG00000227209	0	0	0
ENSG00000227210	0	0	0
ENSG00000227211	0	0	0
ENSG00000227212	0	0	0
ENSG00000227213	0	0	0
ENSG00000227214	0	0	0
ENSG00000227215	0	0	0
ENSG00000227217	0	0	0
ENSG00000227218	0	0	0
ENSG00000227220	0.857668	0.890075	0
ENSG00000227224	0	0	0
ENSG00000227225	0	0	0
ENSG00000227227	0	0	0
ENSG00000227230	1.60077	0	0
ENSG00000227232	0	0	0
ENSG00000227233	0	0	0
ENSG00000227234	0	0	0
ENSG00000227236	0	0	0
ENSG00000227237	0	0	0
ENSG00000227238	0	0	0
ENSG00000227240	0	0	0
ENSG00000227241	0	0	0
ENSG00000227242	0	0	0
ENSG00000227243	0	0	0
ENSG00000227244	0	0	0
ENSG00000227245	0	0	0
ENSG00000227247	0	0	0
ENSG00000227248	0	0	0
ENSG00000227249	0	0	0
ENSG00000227251	0	0	0
ENSG00000227252	0.176646	0	0
ENSG00000227253	0	0	0
ENSG00000227254	0	0	0
ENSG00000227255	0	0	0
ENSG00000227256	0	0	0
ENSG00000227257	0	0	0
ENSG00000227258	0	0	0
ENSG00000227259	0	0	0
ENSG00000227260	0	0	0
ENSG00000227261	0	0	0
ENSG00000227262	0.318379	0	0
ENSG00000227264	0	0	0
ENSG00000227265	0.385196	0	0
ENSG00000227267	0	0	0
ENSG00000227268	0	0.0833808	0.358415
ENSG00000227269	0	0	0
ENSG00000227270	0	0	0
ENSG00000227271	0	0	0
ENSG00000227274	0	0	0
ENSG00000227275	0	0	0
ENSG00000227278	0	3.30771	0
ENSG00000227279	0	0	0
ENSG00000227282	0	0	0
ENSG00000227283	0	0	0
ENSG00000227284	0	0	0
ENSG00000227288	0	0	0
ENSG00000227289	0.571459	0	0
ENSG00000227290	0	0	0
ENSG00000227291	0	0	0
ENSG00000227292	0	0	0
ENSG00000227293	0	0	0
ENSG00000227294	0	0	0
ENSG00000227295	0	0	0
ENSG00000227297	0	0	0
ENSG00000227298	0	0	0
ENSG00000227300	0	0	0
ENSG00000227301	0	0	0
ENSG00000227302	0	0	0
ENSG00000227303	0	0	0
ENSG00000227304	0	0	0
ENSG00000227305	0	0	0
ENSG00000227306	0	0	0
ENSG00000227307	0	0	0
ENSG00000227308	0	0	0
ENSG00000227309	0	0	0
ENSG00000227311	0	0	0
ENSG00000227312	0	0	0
ENSG00000227313	0	0	0
ENSG00000227321	0	0	0
ENSG00000227329	0	0	0
ENSG00000227330	0	0	0
ENSG00000227331	0	0	0
ENSG00000227335	0	0	0
ENSG00000227336	0	0	0
ENSG00000227337	0	0	0
ENSG00000227338	0	0	0
ENSG00000227339	0	0	0
ENSG00000227342	0	0	0
ENSG00000227343	0	0	0
ENSG00000227344	0	0	0
ENSG00000227345	2.06683	0.449505	0.138222
ENSG00000227347	0	0	0
ENSG00000227348	0	0	0
ENSG00000227349	0	0	0
ENSG00000227350	0	0	0
ENSG00000227351	0	0	0
ENSG00000227352	0	0	0
ENSG00000227353	0	0	0
ENSG00000227354	0.462226	1.06963	0.640662
ENSG00000227355	0	0	2.1217
ENSG00000227356	0	0	0
ENSG00000227358	0	0	0
ENSG00000227359	0	0	0
ENSG00000227360	0	0	0
ENSG00000227361	0	0	0
ENSG00000227364	0	0	0
ENSG00000227365	0	0	0
ENSG00000227367	0	0	0
ENSG00000227368	0	0	0
ENSG00000227370	0	2.10984	0
ENSG00000227371	0	0	0
ENSG00000227372	1.90983	4.1401	1.02593
ENSG00000227373	0	0	0
ENSG00000227374	0	0	0
ENSG00000227375	0	0	0
ENSG00000227376	0	0.917253	3.10191
ENSG00000227379	0	0	0
ENSG00000227382	0	0	0
ENSG00000227383	0	0	0
ENSG00000227386	0	0	0
ENSG00000227388	4.40495	15.6657	18.2533
ENSG00000227391	0	0	0
ENSG00000227392	0.278504	2.19848	1.11137
ENSG00000227393	0	0	0
ENSG00000227394	0	0	0
ENSG00000227395	0	0	0
ENSG00000227397	0	0	0
ENSG00000227398	0.0626913	0.236947	0.267311
ENSG00000227399	0	0	0
ENSG00000227400	0	0	0
ENSG00000227401	0	0	0
ENSG00000227403	0	0	0
ENSG00000227404	0	0	0
ENSG00000227406	0	0	0
ENSG00000227407	0	0	0
ENSG00000227408	0	0	0
ENSG00000227409	0	4.27225	0
ENSG00000227411	0	0	0
ENSG00000227412	0	0	0
ENSG00000227413	0	0	0
ENSG00000227416	0	0	0
ENSG00000227417	0	0	0
ENSG00000227418	0	0	0
ENSG00000227421	0	0	0
ENSG00000227423	0	0	0
ENSG00000227425	0	0	0
ENSG00000227426	0	0	0
ENSG00000227427	0	0	0
ENSG00000227430	0	0	0
ENSG00000227431	0	0	0
ENSG00000227432	0	0	0
ENSG00000227433	0	0	0
ENSG00000227434	0	0	0
ENSG00000227436	0	0	0
ENSG00000227437	0	0	0
ENSG00000227438	0	0	0
ENSG00000227439	0	0	0
ENSG00000227440	0	0	2.40814
ENSG00000227443	0	0	0
ENSG00000227444	0	0	0
ENSG00000227445	0	0	0
ENSG00000227447	0	0	0
ENSG00000227449	0	0.39676	7.84806
ENSG00000227453	0	0	0
ENSG00000227454	0	0	0
ENSG00000227455	0	0.131096	0
ENSG00000227456	0	0	0
ENSG00000227459	0	0	0
ENSG00000227462	0	0	0
ENSG00000227463	0	0	0
ENSG00000227465	0	0	0
ENSG00000227466	0	0	0
ENSG00000227467	0	0	0.224689
ENSG00000227470	0	0	0
ENSG00000227471	0	0	0
ENSG00000227473	0	0	0
ENSG00000227474	0	0	0
ENSG00000227475	0	0	0
ENSG00000227477	0	0	0
ENSG00000227479	0	0	0
ENSG00000227480	0	0	0
ENSG00000227481	0	0	0
ENSG00000227482	0	0	0
ENSG00000227484	0	0	0
ENSG00000227485	0	0	0
ENSG00000227486	0	0	0
ENSG00000227487	0	0.621543	0
ENSG00000227488	0	0	0
ENSG00000227489	0	0	0
ENSG00000227491	0	0	0
ENSG00000227492	0	0	0
ENSG00000227493	0	0	0
ENSG00000227494	0	0	0
ENSG00000227495	0	0	0
ENSG00000227496	0	0	0.380429
ENSG00000227497	0	0	0
ENSG00000227498	0	0	0
ENSG00000227499	0	0	0
ENSG00000227500	3.71617	3.38324	1.8781
ENSG00000227502	2.23709	1.37664	0.895504
ENSG00000227505	0	0	0
ENSG00000227507	0.434448	0.456477	0
ENSG00000227508	0	0	0
ENSG00000227509	0	0	0
ENSG00000227510	0	0	0
ENSG00000227511	0	0	0
ENSG00000227512	0	0.433503	0
ENSG00000227513	0	0	0
ENSG00000227514	0	0	0
ENSG00000227515	2.21731	0	0
ENSG00000227516	0	0	0
ENSG00000227517	0	0	0
ENSG00000227518	0	0.560185	0.375338
ENSG00000227519	0	0	0
ENSG00000227521	0	0	0
ENSG00000227523	0	0	0
ENSG00000227525	0	0	0
ENSG00000227527	1.17707	0	0
ENSG00000227528	0	0	0
ENSG00000227531	0	0	0
ENSG00000227532	0	0	0
ENSG00000227533	0.753105	0.770603	0.128292
ENSG00000227534	0	0	0
ENSG00000227535	0	0	0
ENSG00000227536	0	0	0
ENSG00000227537	0	0	0
ENSG00000227538	0	0	0
ENSG00000227540	1.9384	2.54299	0
ENSG00000227541	0	0	0
ENSG00000227542	0	0	0
ENSG00000227543	0.340231	0	0.435999
ENSG00000227544	10.8873	16.6559	4.48828
ENSG00000227545	0	0	0
ENSG00000227547	0	0	0
ENSG00000227549	0	0	0
ENSG00000227550	0	0	0
ENSG00000227551	0	0	0
ENSG00000227554	0	0	0
ENSG00000227555	0	0	0
ENSG00000227556	0	0	0
ENSG00000227557	0	0	0
ENSG00000227560	0	0	0
ENSG00000227562	0	0	0
ENSG00000227563	0	0	0
ENSG00000227564	0	0	0
ENSG00000227568	0	0	0
ENSG00000227573	0	0	0
ENSG00000227574	0	0	0
ENSG00000227578	0	0	0
ENSG00000227579	0	1.04009	0
ENSG00000227581	0	0	0
ENSG00000227582	0	0	0
ENSG00000227583	0	0	0
ENSG00000227584	0	0	0
ENSG00000227585	0	0	0
ENSG00000227586	0	0	0
ENSG00000227588	0	0	0
ENSG00000227589	0	0	0
ENSG00000227590	0	0	0
ENSG00000227591	0	0	0
ENSG00000227592	0	0	0
ENSG00000227593	0	0	0
ENSG00000227597	0	0	0
ENSG00000227598	0	0	0
ENSG00000227599	0	0	0
ENSG00000227602	0	0	0
ENSG00000227603	0	0.663992	2.12017
ENSG00000227604	0	0	0
ENSG00000227606	0	0	0
ENSG00000227607	0	0	0
ENSG00000227609	0	0	0
ENSG00000227610	0	0	0
ENSG00000227611	0	0	0
ENSG00000227613	0	0	0
ENSG00000227615	0	0	0
ENSG00000227616	0	0	0
ENSG00000227617	16.7579	9.53163	0.562484
ENSG00000227619	0	0	0
ENSG00000227620	0	0	0
ENSG00000227621	0	0	0
ENSG00000227623	0	0	0
ENSG00000227624	0	0	0
ENSG00000227625	0	0	0
ENSG00000227627	0	0	0
ENSG00000227629	0	0	0
ENSG00000227630	0.434226	0.0753566	0
ENSG00000227632	1.01244	0	1.54523
ENSG00000227633	0	0	0
ENSG00000227634	0	0	0
ENSG00000227635	0	0	0
ENSG00000227638	0	0	0
ENSG00000227640	1.94593	1.33938	0.574492
ENSG00000227644	0	0	0
ENSG00000227645	0	0	0
ENSG00000227646	0	0	0
ENSG00000227649	0	0	0
ENSG00000227653	0	0	0
ENSG00000227657	0	0	0
ENSG00000227658	0	0	0
ENSG00000227659	0	0	0
ENSG00000227660	0	0	0
ENSG00000227661	0	0	0
ENSG00000227663	0	0	0
ENSG00000227666	0	2.93331	0
ENSG00000227667	0	0	0
ENSG00000227671	4.24242	0	0.529781
ENSG00000227673	0	0	0
ENSG00000227674	0.183566	0	0
ENSG00000227676	0	0	0
ENSG00000227678	0	0.546378	0
ENSG00000227679	0	0	0
ENSG00000227680	0	0	0
ENSG00000227681	0	0	0
ENSG00000227682	0	0	0
ENSG00000227683	0	0	0
ENSG00000227684	0	0	0
ENSG00000227685	0	0	0
ENSG00000227687	0	0	0
ENSG00000227688	0	0	0
ENSG00000227689	0	0	0
ENSG00000227692	0	1.32025	0
ENSG00000227693	0	0	0
ENSG00000227694	0	1.23191	0
ENSG00000227695	0	0	0
ENSG00000227698	0	0	0
ENSG00000227700	0	0	0
ENSG00000227702	0	0	0
ENSG00000227704	0	0	0
ENSG00000227705	0	0	0
ENSG00000227706	0	0	0
ENSG00000227707	0	0	0
ENSG00000227708	0	0	0
ENSG00000227709	0	0	0
ENSG00000227710	0	0	0
ENSG00000227711	0	0	0
ENSG00000227712	0	0	0
ENSG00000227713	0	0	0
ENSG00000227714	0	0	0
ENSG00000227716	0	0	0
ENSG00000227717	0	0	0
ENSG00000227718	0	0	0
ENSG00000227719	0	0	0
ENSG00000227721	0	0	0
ENSG00000227722	0	0	0
ENSG00000227723	0	0	0
ENSG00000227725	0	0	0
ENSG00000227726	0	0	0
ENSG00000227728	0	0	0
ENSG00000227729	0	0	0
ENSG00000227730	0	0	0
ENSG00000227733	1.89183	1.92725	1.89768
ENSG00000227734	0	0	0
ENSG00000227735	0	0	0
ENSG00000227736	0	0	0
ENSG00000227737	0	0	0
ENSG00000227738	0	0	0
ENSG00000227740	0	0	0
ENSG00000227741	0	0	0.225621
ENSG00000227742	0	0	0
ENSG00000227743	0	0	0
ENSG00000227744	0	0	0
ENSG00000227745	0	0	0
ENSG00000227747	0	0	0
ENSG00000227748	0	0	0
ENSG00000227751	0	0	0
ENSG00000227753	0	0	0
ENSG00000227755	0.869562	0	0
ENSG00000227757	0	0.536059	0.79608
ENSG00000227758	0	0	0
ENSG00000227759	0	0	0
ENSG00000227760	0	0	0
ENSG00000227762	0	0	0
ENSG00000227764	0	0	0
ENSG00000227765	0	0	0
ENSG00000227766	3.61941	6.65495	4.31396
ENSG00000227769	0	0	0
ENSG00000227770	0	0	0
ENSG00000227773	0	0	0
ENSG00000227775	1.68878	0.156517	2.09437
ENSG00000227776	0	0	0
ENSG00000227777	0	0	0
ENSG00000227779	0	0	0
ENSG00000227782	0	0	0
ENSG00000227784	0	0	0
ENSG00000227785	0	0	0
ENSG00000227788	0	0	0
ENSG00000227789	0	0	0
ENSG00000227790	0	0	0
ENSG00000227791	0	0	0
ENSG00000227795	0	0	0
ENSG00000227799	0	0	0.278659
ENSG00000227800	0	0	0
ENSG00000227802	0	0	0
ENSG00000227803	0	0	0
ENSG00000227805	0	0	0
ENSG00000227806	0	0	0
ENSG00000227809	0	0	0
ENSG00000227811	0	0.414878	0.244298
ENSG00000227813	0	0	0
ENSG00000227814	0	0	0
ENSG00000227815	0	0	0
ENSG00000227817	0	0	0
ENSG00000227818	0	0	0
ENSG00000227824	0	0	0
ENSG00000227825	0	0	0
ENSG00000227827	0.0227655	0.0464607	0.0784937
ENSG00000227830	0	0	0
ENSG00000227832	0	0	0
ENSG00000227834	0	0	0
ENSG00000227835	0	0	0
ENSG00000227836	0	0	0
ENSG00000227837	0	0	0
ENSG00000227838	0	0	0
ENSG00000227840	0	0	0
ENSG00000227841	0	0	0
ENSG00000227842	0	0	0
ENSG00000227845	0	0	0
ENSG00000227846	0	0	0
ENSG00000227847	0	0	0
ENSG00000227848	1.27827	1.17071	1.79607
ENSG00000227850	0	0	0
ENSG00000227851	0	0	0
ENSG00000227852	0	0	0
ENSG00000227854	0	0	0
ENSG00000227855	1.37861	4.08968	1.70735
ENSG00000227857	0	0	0
ENSG00000227860	0	0	0
ENSG00000227862	0	0	0
ENSG00000227863	0	0	0
ENSG00000227864	0	0	0
ENSG00000227867	0	0	0
ENSG00000227868	0	0	0
ENSG00000227869	0	2.01475	0
ENSG00000227871	0	0	0
ENSG00000227873	0	0	0
ENSG00000227874	0	0	0
ENSG00000227875	0	0	0
ENSG00000227877	0	1.23529	2.47986
ENSG00000227878	0	0	0
ENSG00000227879	0	0	3.007
ENSG00000227880	0	0	0
ENSG00000227881	0	0	0
ENSG00000227882	0	0	0
ENSG00000227883	0	0	0
ENSG00000227885	0	0	0
ENSG00000227887	0	0	0
ENSG00000227888	0.264827	0.281481	1.04494
ENSG00000227890	0	0	1.23637
ENSG00000227892	0	0	0
ENSG00000227893	0	0	0
ENSG00000227895	0	0	0
ENSG00000227896	0.467316	0.10741	0
ENSG00000227902	0	0	0
ENSG00000227905	0	0	0
ENSG00000227906	2.26669	0.666739	1.63729
ENSG00000227907	0	0	0
ENSG00000227908	0.336247	0	0.235077
ENSG00000227910	0	2.03563	0
ENSG00000227911	0	0	0
ENSG00000227912	0	0	0
ENSG00000227913	0	0	0
ENSG00000227914	0	0	0
ENSG00000227915	0	0	0
ENSG00000227917	0	0	0
ENSG00000227919	0	0	0
ENSG00000227920	0	0	0
ENSG00000227922	0	0	0
ENSG00000227923	0	0	0
ENSG00000227924	0	0	0
ENSG00000227925	0	0	0
ENSG00000227927	0	0	0
ENSG00000227929	0	0	0
ENSG00000227930	0	0	0
ENSG00000227932	0	0	0
ENSG00000227933	0	0	0
ENSG00000227934	0	0	0
ENSG00000227935	0	0	0
ENSG00000227937	0	0	0
ENSG00000227938	0	0	0
ENSG00000227939	0	0	0.67281
ENSG00000227940	0	0	0
ENSG00000227941	0	0	0
ENSG00000227942	0	0	0
ENSG00000227945	0	0	0
ENSG00000227946	1.69416	1.65809	0.809883
ENSG00000227947	0	0	0
ENSG00000227948	0	0	0
ENSG00000227949	0	0	0
ENSG00000227950	0	0	0
ENSG00000227952	0	0	0
ENSG00000227953	0.799286	0.286872	0
ENSG00000227954	0.756947	0	0
ENSG00000227958	0	0	0
ENSG00000227959	0	0	0
ENSG00000227960	0	0	0
ENSG00000227962	0	0	0
ENSG00000227963	0	0	0
ENSG00000227964	0	0	0
ENSG00000227965	0	0	0
ENSG00000227968	0	0	0
ENSG00000227969	0	0	0
ENSG00000227970	0	0	0
ENSG00000227971	0	0	0
ENSG00000227972	0	0	0
ENSG00000227973	0	1.63794	0
ENSG00000227979	0	0	0
ENSG00000227981	0	0	0
ENSG00000227982	0	0	0
ENSG00000227983	0	0	0
ENSG00000227986	0	0	1.00411
ENSG00000227987	0	0	0
ENSG00000227988	0	0	0
ENSG00000227989	0	0	0
ENSG00000227992	0	0	0
ENSG00000227994	0	0	0
ENSG00000227995	0	0	0
ENSG00000227999	0	0	0
ENSG00000228000	0	0	0
ENSG00000228002	0	0	0
ENSG00000228004	0	0	0
ENSG00000228005	0	0	0
ENSG00000228007	0	0	0
ENSG00000228008	0	0	0
ENSG00000228010	0	1.13063	0
ENSG00000228013	0	0	0
ENSG00000228014	0	0	0
ENSG00000228015	0	0	0
ENSG00000228016	0	0.0815489	2.31394
ENSG00000228019	0	0	0
ENSG00000228020	0	0	0
ENSG00000228021	0	0	0
ENSG00000228022	0	0	0.478789
ENSG00000228024	0	0	0
ENSG00000228027	0	0	0
ENSG00000228028	0	0	0
ENSG00000228030	0	0	0
ENSG00000228031	0	1.00602	0
ENSG00000228033	0	0	0
ENSG00000228034	0	0	0
ENSG00000228035	0	0.128392	0
ENSG00000228036	0	0	0
ENSG00000228037	0	0	0
ENSG00000228038	0	0	0
ENSG00000228039	0	0	0
ENSG00000228040	0	0	0
ENSG00000228041	0	0	0
ENSG00000228042	0	0	0
ENSG00000228043	0	0	0
ENSG00000228044	0	0	0
ENSG00000228045	0	0	0
ENSG00000228046	0	0	0
ENSG00000228048	0	0	0
ENSG00000228049	0	3.85844	0.243261
ENSG00000228050	0	0	0
ENSG00000228051	0	0	0
ENSG00000228053	1.62542	3.07248	2.51623
ENSG00000228054	0	0	0
ENSG00000228055	0	0	0
ENSG00000228056	0	0	0
ENSG00000228057	0	0	0
ENSG00000228058	3.68809	0.591133	5.14246
ENSG00000228060	0	0	0
ENSG00000228061	7.73176	2.03944	0
ENSG00000228063	0	3.32708	0
ENSG00000228064	0	0	0
ENSG00000228065	1.43736	0.807759	3.6416
ENSG00000228067	0	0	4.23005
ENSG00000228069	0	0	0
ENSG00000228071	0	0	0
ENSG00000228072	0	0	0
ENSG00000228073	0	0	0
ENSG00000228074	0	0	0
ENSG00000228075	0	0	0
ENSG00000228076	0	0	0
ENSG00000228078	0	0	0
ENSG00000228079	0	0	0
ENSG00000228081	0	0	0
ENSG00000228082	0	0	0
ENSG00000228083	0	0	0
ENSG00000228084	0	0	0
ENSG00000228085	0	0	0
ENSG00000228086	0	0	0
ENSG00000228089	0	0	0
ENSG00000228092	0	0	0
ENSG00000228095	0	0	0
ENSG00000228097	0	0	0
ENSG00000228098	0	0	0
ENSG00000228100	0	0	0
ENSG00000228105	0	0	0
ENSG00000228106	4.15626	0	0
ENSG00000228107	0	0	0
ENSG00000228108	0	0	0
ENSG00000228109	25.9643	4.02118	28.3874
ENSG00000228110	0	0	0
ENSG00000228111	0	0	0
ENSG00000228112	0	0	0
ENSG00000228113	0	0	1.64143
ENSG00000228115	0	0	0
ENSG00000228118	0	0	0
ENSG00000228120	0	0	0
ENSG00000228121	0	0	0
ENSG00000228122	0	0	0
ENSG00000228123	0	0	0
ENSG00000228124	0	0	0
ENSG00000228125	0	0	0
ENSG00000228126	0.735101	0	0
ENSG00000228127	0	0.524702	0
ENSG00000228131	0	0	0
ENSG00000228132	0	0	0
ENSG00000228133	0	0	0
ENSG00000228134	0	0	0
ENSG00000228135	0	0	0.638072
ENSG00000228136	0	0	0
ENSG00000228137	0	0	0
ENSG00000228139	0	0	0
ENSG00000228140	0.0578213	0	0.0794801
ENSG00000228141	0	0.192314	0
ENSG00000228142	0	0	0
ENSG00000228143	0	0	0
ENSG00000228144	1.21306	1.08224	0
ENSG00000228146	0	0	0
ENSG00000228149	0	0	0
ENSG00000228150	1.52657	0	0
ENSG00000228151	0	0	0.471017
ENSG00000228153	1.54345	3.11677	0
ENSG00000228154	0	0	0
ENSG00000228156	0	0	0
ENSG00000228157	0	0.135633	0.333516
ENSG00000228158	0	4.93535	0
ENSG00000228159	0	0	0
ENSG00000228160	0	0	0
ENSG00000228161	0	0	0
ENSG00000228162	0	0	0
ENSG00000228165	0	0	0
ENSG00000228166	0	0	0
ENSG00000228167	0	0	0
ENSG00000228168	0	0	0
ENSG00000228169	1.36142	0	0
ENSG00000228170	2.26689	1.40967	3.34702
ENSG00000228171	0	0	0
ENSG00000228172	0.153858	3.01793	0
ENSG00000228173	0	0	0
ENSG00000228174	0	0	0
ENSG00000228175	0	0	0
ENSG00000228176	0	0	0
ENSG00000228181	0	0	0
ENSG00000228182	0	0	0
ENSG00000228184	0	0	0
ENSG00000228187	0	0	0
ENSG00000228189	0	0	0
ENSG00000228190	0	0	0
ENSG00000228191	0	0	0
ENSG00000228192	2.12444	0	1.80157
ENSG00000228193	0	0	0
ENSG00000228194	0	0	0
ENSG00000228195	0	0	0
ENSG00000228196	0	0	0
ENSG00000228198	0	0	0
ENSG00000228201	1.76614	0	0
ENSG00000228203	0.270999	0.778219	1.72599
ENSG00000228204	5.81905	5.27173	0
ENSG00000228205	0	0	0
ENSG00000228206	0	0	0
ENSG00000228207	0	0	0
ENSG00000228208	2.5606	0	0
ENSG00000228209	0	0	0
ENSG00000228210	0	0	0
ENSG00000228211	0	0	0
ENSG00000228212	0	0	0
ENSG00000228213	0	0	0
ENSG00000228215	0	0	0
ENSG00000228216	0	0	0
ENSG00000228217	0	0	0
ENSG00000228218	0.384819	0	0.557817
ENSG00000228219	0	0	0
ENSG00000228221	0	0	0
ENSG00000228222	0	0	0
ENSG00000228223	2.54578	1.63802	1.88848
ENSG00000228224	0	0	0
ENSG00000228225	0	0	0
ENSG00000228226	0	0	0
ENSG00000228229	0	0	0
ENSG00000228231	0	0	0
ENSG00000228232	0	0	0
ENSG00000228234	0	0	0
ENSG00000228235	0	0	0
ENSG00000228236	0	0	0
ENSG00000228237	0	0	0
ENSG00000228238	0	0	0
ENSG00000228239	0	0	0
ENSG00000228240	0	0	0
ENSG00000228241	0	0	0
ENSG00000228242	0.889326	0.40578	0
ENSG00000228247	0	0	0
ENSG00000228248	0	0	0
ENSG00000228251	0	0.969458	0
ENSG00000228252	0	0	0
ENSG00000228253	898110	1.24E+06	864224
ENSG00000228255	0	0	0
ENSG00000228257	0	0	0
ENSG00000228259	0	0	0
ENSG00000228261	0	0	0
ENSG00000228262	0	0	0
ENSG00000228264	0	0	0
ENSG00000228265	0	0	0
ENSG00000228271	0	0	0
ENSG00000228272	0	0	0
ENSG00000228274	1.40209	0.975793	1.1318
ENSG00000228275	0	1.2316	0
ENSG00000228277	0	0	0
ENSG00000228278	0	0	0
